,formula,A1,A1_ratio,nA1,A2,A2_ratio,nA2,B1,B1_ratio,B2,B2_ratio,X,X_ratio,Ra,Rb,Rx,nA
30232,Nb0.4Tl1In0.6O3,Tl,1,1,Tl,0,1,Nb,0.4,In,0.6,O,3,1.7,0.736,1.4,1
30233,Er0.6Nb0.4Tl1O3,Tl,1,1,Tl,0,1,Nb,0.4,Er,0.6,O,3,1.7,0.79,1.4,1
30234,Nb0.4Tl1Sn0.6O3,Tl,1,1,Tl,0,1,Nb,0.4,Sn,0.6,O,3,1.7,0.6699999999999999,1.4,1
30235,Zr0.6Nb0.4Tl1O3,Tl,1,1,Tl,0,1,Nb,0.4,Zr,0.6,O,3,1.7,0.688,1.4,1
30236,Nb0.4Tl1Ge0.6O3,Tl,1,1,Tl,0,1,Nb,0.4,Ge,0.6,O,3,1.7,0.5740000000000001,1.4,1
30237,Hf0.6Nb0.4Tl1O3,Tl,1,1,Tl,0,1,Nb,0.4,Hf,0.6,O,3,1.7,0.6819999999999999,1.4,1
30238,Ti0.6Nb0.4Tl1O3,Tl,1,1,Tl,0,1,Nb,0.4,Ti,0.6,O,3,1.7,0.619,1.4,1
30239,Nb0.4Tl1Ga0.6O3,Tl,1,1,Tl,0,1,Nb,0.4,Ga,0.6,O,3,1.7,0.628,1.4,1
30240,Ta0.6Nb0.4Tl1O3,Tl,1,1,Tl,0,1,Nb,0.4,Ta,0.6,O,3,1.7,0.64,1.4,1
30241,Nb0.4Al0.6Tl1O3,Tl,1,1,Tl,0,1,Nb,0.4,Al,0.6,O,3,1.7,0.577,1.4,1
30242,Nb0.4Tl1Bi0.6O3,Tl,1,1,Tl,0,1,Nb,0.4,Bi,0.6,O,3,1.7,0.874,1.4,1
30243,Nb0.4Tl1Sb0.6O3,Tl,1,1,Tl,0,1,Nb,0.4,Sb,0.6,O,3,1.7,0.616,1.4,1
30244,Ce0.6Nb0.4Tl1O3,Tl,1,1,Tl,0,1,Nb,0.4,Ce,0.6,O,3,1.7,0.778,1.4,1
30245,Tl1Cr0.6In0.4O3,Tl,1,1,Tl,0,1,In,0.4,Cr,0.6,O,3,1.7,0.6890000000000001,1.4,1
30246,Tl1In0.4Co0.6O3,Tl,1,1,Tl,0,1,In,0.4,Co,0.6,O,3,1.7,0.686,1.4,1
30247,Tl1In0.4Fe0.6O3,Tl,1,1,Tl,0,1,In,0.4,Fe,0.6,O,3,1.7,0.7070000000000001,1.4,1
30248,Nb0.6Tl1In0.4O3,Tl,1,1,Tl,0,1,In,0.4,Nb,0.6,O,3,1.7,0.7040000000000001,1.4,1
30249,Er0.6Tl1In0.4O3,Tl,1,1,Tl,0,1,In,0.4,Er,0.6,O,3,1.7,0.8540000000000001,1.4,1
30250,Tl1In0.4Sn0.6O3,Tl,1,1,Tl,0,1,In,0.4,Sn,0.6,O,3,1.7,0.734,1.4,1
30251,Zr0.6Tl1In0.4O3,Tl,1,1,Tl,0,1,In,0.4,Zr,0.6,O,3,1.7,0.752,1.4,1
30252,Be0.6Tl1In0.4O3,Tl,1,1,Tl,0,1,In,0.4,Be,0.6,O,3,1.7,0.5900000000000001,1.4,1
30253,Tl1In0.4Ge0.6O3,Tl,1,1,Tl,0,1,In,0.4,Ge,0.6,O,3,1.7,0.6380000000000001,1.4,1
30254,Hf0.6Tl1In0.4O3,Tl,1,1,Tl,0,1,In,0.4,Hf,0.6,O,3,1.7,0.746,1.4,1
30255,Ti0.6Tl1In0.4O3,Tl,1,1,Tl,0,1,In,0.4,Ti,0.6,O,3,1.7,0.683,1.4,1
30256,Tl1In0.4Ga0.6O3,Tl,1,1,Tl,0,1,In,0.4,Ga,0.6,O,3,1.7,0.6920000000000001,1.4,1
30257,Ta0.6Tl1In0.4O3,Tl,1,1,Tl,0,1,In,0.4,Ta,0.6,O,3,1.7,0.7040000000000001,1.4,1
30258,Al0.6Tl1In0.4O3,Tl,1,1,Tl,0,1,In,0.4,Al,0.6,O,3,1.7,0.641,1.4,1
30259,Tl1In0.4Bi0.6O3,Tl,1,1,Tl,0,1,In,0.4,Bi,0.6,O,3,1.7,0.9380000000000001,1.4,1
30260,Tl1In0.4Sb0.6O3,Tl,1,1,Tl,0,1,In,0.4,Sb,0.6,O,3,1.7,0.68,1.4,1
30261,Ce0.6Tl1In0.4O3,Tl,1,1,Tl,0,1,In,0.4,Ce,0.6,O,3,1.7,0.8420000000000001,1.4,1
30262,Er0.4Tl1Cr0.6O3,Tl,1,1,Tl,0,1,Er,0.4,Cr,0.6,O,3,1.7,0.7250000000000001,1.4,1
30263,Er0.4Tl1Co0.6O3,Tl,1,1,Tl,0,1,Er,0.4,Co,0.6,O,3,1.7,0.722,1.4,1
30264,Er0.4Tl1Fe0.6O3,Tl,1,1,Tl,0,1,Er,0.4,Fe,0.6,O,3,1.7,0.7430000000000001,1.4,1
30265,Er0.4Nb0.6Tl1O3,Tl,1,1,Tl,0,1,Er,0.4,Nb,0.6,O,3,1.7,0.74,1.4,1
30266,Er0.4Tl1In0.6O3,Tl,1,1,Tl,0,1,Er,0.4,In,0.6,O,3,1.7,0.8360000000000001,1.4,1
30267,Er0.4Tl1Sn0.6O3,Tl,1,1,Tl,0,1,Er,0.4,Sn,0.6,O,3,1.7,0.77,1.4,1
30268,Er0.4Zr0.6Tl1O3,Tl,1,1,Tl,0,1,Er,0.4,Zr,0.6,O,3,1.7,0.788,1.4,1
30269,Er0.4Be0.6Tl1O3,Tl,1,1,Tl,0,1,Er,0.4,Be,0.6,O,3,1.7,0.6260000000000001,1.4,1
30270,Er0.4Tl1Ge0.6O3,Tl,1,1,Tl,0,1,Er,0.4,Ge,0.6,O,3,1.7,0.674,1.4,1
30271,Er0.4Hf0.6Tl1O3,Tl,1,1,Tl,0,1,Er,0.4,Hf,0.6,O,3,1.7,0.782,1.4,1
30272,Er0.4Ti0.6Tl1O3,Tl,1,1,Tl,0,1,Er,0.4,Ti,0.6,O,3,1.7,0.7190000000000001,1.4,1
30273,Er0.4Tl1Ga0.6O3,Tl,1,1,Tl,0,1,Er,0.4,Ga,0.6,O,3,1.7,0.728,1.4,1
30274,Er0.4Tl1Si0.6O3,Tl,1,1,Tl,0,1,Er,0.4,Si,0.6,O,3,1.7,0.5960000000000001,1.4,1
30275,Er0.4Ta0.6Tl1O3,Tl,1,1,Tl,0,1,Er,0.4,Ta,0.6,O,3,1.7,0.74,1.4,1
30276,Er0.4Al0.6Tl1O3,Tl,1,1,Tl,0,1,Er,0.4,Al,0.6,O,3,1.7,0.677,1.4,1
30277,Er0.4Tl1Bi0.6O3,Tl,1,1,Tl,0,1,Er,0.4,Bi,0.6,O,3,1.7,0.974,1.4,1
30278,Er0.4Tl1Sb0.6O3,Tl,1,1,Tl,0,1,Er,0.4,Sb,0.6,O,3,1.7,0.716,1.4,1
30279,Ce0.6Er0.4Tl1O3,Tl,1,1,Tl,0,1,Er,0.4,Ce,0.6,O,3,1.7,0.8780000000000001,1.4,1
30280,Tl1Cr0.6Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Cr,0.6,O,3,1.7,0.645,1.4,1
30281,Tl1Co0.6Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Co,0.6,O,3,1.7,0.6419999999999999,1.4,1
30282,Tl1Fe0.6Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Fe,0.6,O,3,1.7,0.663,1.4,1
30283,Nb0.6Tl1Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Nb,0.6,O,3,1.7,0.6599999999999999,1.4,1
30284,Tl1In0.6Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,In,0.6,O,3,1.7,0.756,1.4,1
30285,Er0.6Tl1Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Er,0.6,O,3,1.7,0.81,1.4,1
30286,Zr0.6Tl1Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Zr,0.6,O,3,1.7,0.708,1.4,1
30287,Tl1Sn0.4Ge0.6O3,Tl,1,1,Tl,0,1,Sn,0.4,Ge,0.6,O,3,1.7,0.594,1.4,1
30288,Hf0.6Tl1Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Hf,0.6,O,3,1.7,0.702,1.4,1
30289,Ti0.6Tl1Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Ti,0.6,O,3,1.7,0.639,1.4,1
30290,Tl1Ga0.6Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Ga,0.6,O,3,1.7,0.6479999999999999,1.4,1
30291,Ta0.6Tl1Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Ta,0.6,O,3,1.7,0.6599999999999999,1.4,1
30292,Al0.6Tl1Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Al,0.6,O,3,1.7,0.597,1.4,1
30293,Tl1Sn0.4Bi0.6O3,Tl,1,1,Tl,0,1,Sn,0.4,Bi,0.6,O,3,1.7,0.8939999999999999,1.4,1
30294,Tl1Sn0.4Sb0.6O3,Tl,1,1,Tl,0,1,Sn,0.4,Sb,0.6,O,3,1.7,0.6359999999999999,1.4,1
30295,Ce0.6Tl1Sn0.4O3,Tl,1,1,Tl,0,1,Sn,0.4,Ce,0.6,O,3,1.7,0.798,1.4,1
30296,Zr0.4Tl1Cr0.6O3,Tl,1,1,Tl,0,1,Zr,0.4,Cr,0.6,O,3,1.7,0.657,1.4,1
30297,Zr0.4Tl1Co0.6O3,Tl,1,1,Tl,0,1,Zr,0.4,Co,0.6,O,3,1.7,0.6539999999999999,1.4,1
30298,Zr0.4Tl1Fe0.6O3,Tl,1,1,Tl,0,1,Zr,0.4,Fe,0.6,O,3,1.7,0.675,1.4,1
30299,Zr0.4Nb0.6Tl1O3,Tl,1,1,Tl,0,1,Zr,0.4,Nb,0.6,O,3,1.7,0.6719999999999999,1.4,1
30300,Zr0.4Tl1In0.6O3,Tl,1,1,Tl,0,1,Zr,0.4,In,0.6,O,3,1.7,0.768,1.4,1
30301,Er0.6Zr0.4Tl1O3,Tl,1,1,Tl,0,1,Zr,0.4,Er,0.6,O,3,1.7,0.8220000000000001,1.4,1
30302,Zr0.4Tl1Sn0.6O3,Tl,1,1,Tl,0,1,Zr,0.4,Sn,0.6,O,3,1.7,0.702,1.4,1
30303,Zr0.4Tl1Ge0.6O3,Tl,1,1,Tl,0,1,Zr,0.4,Ge,0.6,O,3,1.7,0.606,1.4,1
30304,Hf0.6Zr0.4Tl1O3,Tl,1,1,Tl,0,1,Zr,0.4,Hf,0.6,O,3,1.7,0.714,1.4,1
30305,Zr0.4Ti0.6Tl1O3,Tl,1,1,Tl,0,1,Zr,0.4,Ti,0.6,O,3,1.7,0.651,1.4,1
30306,Zr0.4Tl1Ga0.6O3,Tl,1,1,Tl,0,1,Zr,0.4,Ga,0.6,O,3,1.7,0.6599999999999999,1.4,1
30307,Zr0.4Ta0.6Tl1O3,Tl,1,1,Tl,0,1,Zr,0.4,Ta,0.6,O,3,1.7,0.6719999999999999,1.4,1
30308,Zr0.4Al0.6Tl1O3,Tl,1,1,Tl,0,1,Zr,0.4,Al,0.6,O,3,1.7,0.609,1.4,1
30309,Zr0.4Tl1Bi0.6O3,Tl,1,1,Tl,0,1,Zr,0.4,Bi,0.6,O,3,1.7,0.9059999999999999,1.4,1
30310,Zr0.4Tl1Sb0.6O3,Tl,1,1,Tl,0,1,Zr,0.4,Sb,0.6,O,3,1.7,0.6479999999999999,1.4,1
30311,Ce0.6Zr0.4Tl1O3,Tl,1,1,Tl,0,1,Zr,0.4,Ce,0.6,O,3,1.7,0.81,1.4,1
30312,Be0.4Tl1In0.6O3,Tl,1,1,Tl,0,1,Be,0.4,In,0.6,O,3,1.7,0.66,1.4,1
30313,Er0.6Be0.4Tl1O3,Tl,1,1,Tl,0,1,Be,0.4,Er,0.6,O,3,1.7,0.7140000000000001,1.4,1
30314,Be0.4Tl1Sn0.6O3,Tl,1,1,Tl,0,1,Be,0.4,Sn,0.6,O,3,1.7,0.594,1.4,1
30315,Zr0.6Be0.4Tl1O3,Tl,1,1,Tl,0,1,Be,0.4,Zr,0.6,O,3,1.7,0.612,1.4,1
30316,Hf0.6Be0.4Tl1O3,Tl,1,1,Tl,0,1,Be,0.4,Hf,0.6,O,3,1.7,0.606,1.4,1
30317,Be0.4Tl1Bi0.6O3,Tl,1,1,Tl,0,1,Be,0.4,Bi,0.6,O,3,1.7,0.798,1.4,1
30318,Ce0.6Be0.4Tl1O3,Tl,1,1,Tl,0,1,Be,0.4,Ce,0.6,O,3,1.7,0.7020000000000001,1.4,1
30319,Tl1Cr0.6Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Cr,0.6,O,3,1.7,0.581,1.4,1
30320,Tl1Co0.6Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Co,0.6,O,3,1.7,0.5780000000000001,1.4,1
30321,Tl1Fe0.6Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Fe,0.6,O,3,1.7,0.599,1.4,1
30322,Nb0.6Tl1Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Nb,0.6,O,3,1.7,0.5960000000000001,1.4,1
30323,Tl1In0.6Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,In,0.6,O,3,1.7,0.692,1.4,1
30324,Er0.6Tl1Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Er,0.6,O,3,1.7,0.746,1.4,1
30325,Tl1Sn0.6Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Sn,0.6,O,3,1.7,0.626,1.4,1
30326,Zr0.6Tl1Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Zr,0.6,O,3,1.7,0.644,1.4,1
30327,Hf0.6Tl1Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Hf,0.6,O,3,1.7,0.638,1.4,1
30328,Ti0.6Tl1Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Ti,0.6,O,3,1.7,0.575,1.4,1
30329,Tl1Ga0.6Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Ga,0.6,O,3,1.7,0.5840000000000001,1.4,1
30330,Ta0.6Tl1Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Ta,0.6,O,3,1.7,0.5960000000000001,1.4,1
30331,Tl1Ge0.4Bi0.6O3,Tl,1,1,Tl,0,1,Ge,0.4,Bi,0.6,O,3,1.7,0.8300000000000001,1.4,1
30332,Tl1Ge0.4Sb0.6O3,Tl,1,1,Tl,0,1,Ge,0.4,Sb,0.6,O,3,1.7,0.5720000000000001,1.4,1
30333,Ce0.6Tl1Ge0.4O3,Tl,1,1,Tl,0,1,Ge,0.4,Ce,0.6,O,3,1.7,0.734,1.4,1
30334,Hf0.4Tl1Cr0.6O3,Tl,1,1,Tl,0,1,Hf,0.4,Cr,0.6,O,3,1.7,0.653,1.4,1
30335,Hf0.4Tl1Co0.6O3,Tl,1,1,Tl,0,1,Hf,0.4,Co,0.6,O,3,1.7,0.6499999999999999,1.4,1
30336,Hf0.4Tl1Fe0.6O3,Tl,1,1,Tl,0,1,Hf,0.4,Fe,0.6,O,3,1.7,0.671,1.4,1
30337,Hf0.4Nb0.6Tl1O3,Tl,1,1,Tl,0,1,Hf,0.4,Nb,0.6,O,3,1.7,0.6679999999999999,1.4,1
30338,Hf0.4Tl1In0.6O3,Tl,1,1,Tl,0,1,Hf,0.4,In,0.6,O,3,1.7,0.764,1.4,1
30339,Er0.6Hf0.4Tl1O3,Tl,1,1,Tl,0,1,Hf,0.4,Er,0.6,O,3,1.7,0.8180000000000001,1.4,1
30340,Hf0.4Tl1Sn0.6O3,Tl,1,1,Tl,0,1,Hf,0.4,Sn,0.6,O,3,1.7,0.698,1.4,1
30341,Hf0.4Zr0.6Tl1O3,Tl,1,1,Tl,0,1,Hf,0.4,Zr,0.6,O,3,1.7,0.716,1.4,1
30342,Hf0.4Tl1Ge0.6O3,Tl,1,1,Tl,0,1,Hf,0.4,Ge,0.6,O,3,1.7,0.602,1.4,1
30343,Hf0.4Ti0.6Tl1O3,Tl,1,1,Tl,0,1,Hf,0.4,Ti,0.6,O,3,1.7,0.647,1.4,1
30344,Hf0.4Tl1Ga0.6O3,Tl,1,1,Tl,0,1,Hf,0.4,Ga,0.6,O,3,1.7,0.6559999999999999,1.4,1
30345,Hf0.4Ta0.6Tl1O3,Tl,1,1,Tl,0,1,Hf,0.4,Ta,0.6,O,3,1.7,0.6679999999999999,1.4,1
30346,Hf0.4Al0.6Tl1O3,Tl,1,1,Tl,0,1,Hf,0.4,Al,0.6,O,3,1.7,0.605,1.4,1
30347,Hf0.4Tl1Bi0.6O3,Tl,1,1,Tl,0,1,Hf,0.4,Bi,0.6,O,3,1.7,0.9019999999999999,1.4,1
30348,Hf0.4Tl1Sb0.6O3,Tl,1,1,Tl,0,1,Hf,0.4,Sb,0.6,O,3,1.7,0.6439999999999999,1.4,1
30349,Ce0.6Hf0.4Tl1O3,Tl,1,1,Tl,0,1,Hf,0.4,Ce,0.6,O,3,1.7,0.806,1.4,1
30350,Ti0.4Tl1Cr0.6O3,Tl,1,1,Tl,0,1,Ti,0.4,Cr,0.6,O,3,1.7,0.611,1.4,1
30351,Ti0.4Tl1Co0.6O3,Tl,1,1,Tl,0,1,Ti,0.4,Co,0.6,O,3,1.7,0.608,1.4,1
30352,Ti0.4Tl1Fe0.6O3,Tl,1,1,Tl,0,1,Ti,0.4,Fe,0.6,O,3,1.7,0.629,1.4,1
30353,Ti0.4Nb0.6Tl1O3,Tl,1,1,Tl,0,1,Ti,0.4,Nb,0.6,O,3,1.7,0.626,1.4,1
30354,Ti0.4Tl1In0.6O3,Tl,1,1,Tl,0,1,Ti,0.4,In,0.6,O,3,1.7,0.722,1.4,1
30355,Er0.6Ti0.4Tl1O3,Tl,1,1,Tl,0,1,Ti,0.4,Er,0.6,O,3,1.7,0.776,1.4,1
30356,Ti0.4Tl1Sn0.6O3,Tl,1,1,Tl,0,1,Ti,0.4,Sn,0.6,O,3,1.7,0.6559999999999999,1.4,1
30357,Zr0.6Ti0.4Tl1O3,Tl,1,1,Tl,0,1,Ti,0.4,Zr,0.6,O,3,1.7,0.6739999999999999,1.4,1
30358,Hf0.6Ti0.4Tl1O3,Tl,1,1,Tl,0,1,Ti,0.4,Hf,0.6,O,3,1.7,0.6679999999999999,1.4,1
30359,Ti0.4Tl1Ga0.6O3,Tl,1,1,Tl,0,1,Ti,0.4,Ga,0.6,O,3,1.7,0.614,1.4,1
30360,Ta0.6Ti0.4Tl1O3,Tl,1,1,Tl,0,1,Ti,0.4,Ta,0.6,O,3,1.7,0.626,1.4,1
30361,Ti0.4Tl1Bi0.6O3,Tl,1,1,Tl,0,1,Ti,0.4,Bi,0.6,O,3,1.7,0.86,1.4,1
30362,Ti0.4Tl1Sb0.6O3,Tl,1,1,Tl,0,1,Ti,0.4,Sb,0.6,O,3,1.7,0.602,1.4,1
30363,Ce0.6Ti0.4Tl1O3,Tl,1,1,Tl,0,1,Ti,0.4,Ce,0.6,O,3,1.7,0.764,1.4,1
30364,Tl1Cr0.6Ga0.4O3,Tl,1,1,Tl,0,1,Ga,0.4,Cr,0.6,O,3,1.7,0.617,1.4,1
30365,Tl1Ga0.4Co0.6O3,Tl,1,1,Tl,0,1,Ga,0.4,Co,0.6,O,3,1.7,0.614,1.4,1
30366,Tl1Ga0.4Fe0.6O3,Tl,1,1,Tl,0,1,Ga,0.4,Fe,0.6,O,3,1.7,0.635,1.4,1
30367,Nb0.6Tl1Ga0.4O3,Tl,1,1,Tl,0,1,Ga,0.4,Nb,0.6,O,3,1.7,0.632,1.4,1
30368,Tl1In0.6Ga0.4O3,Tl,1,1,Tl,0,1,Ga,0.4,In,0.6,O,3,1.7,0.728,1.4,1
30369,Er0.6Tl1Ga0.4O3,Tl,1,1,Tl,0,1,Ga,0.4,Er,0.6,O,3,1.7,0.782,1.4,1
30370,Tl1Ga0.4Sn0.6O3,Tl,1,1,Tl,0,1,Ga,0.4,Sn,0.6,O,3,1.7,0.6619999999999999,1.4,1
30371,Zr0.6Tl1Ga0.4O3,Tl,1,1,Tl,0,1,Ga,0.4,Zr,0.6,O,3,1.7,0.6799999999999999,1.4,1
30372,Hf0.6Tl1Ga0.4O3,Tl,1,1,Tl,0,1,Ga,0.4,Hf,0.6,O,3,1.7,0.6739999999999999,1.4,1
30373,Ti0.6Tl1Ga0.4O3,Tl,1,1,Tl,0,1,Ga,0.4,Ti,0.6,O,3,1.7,0.611,1.4,1
30374,Ta0.6Tl1Ga0.4O3,Tl,1,1,Tl,0,1,Ga,0.4,Ta,0.6,O,3,1.7,0.632,1.4,1
30375,Tl1Ga0.4Bi0.6O3,Tl,1,1,Tl,0,1,Ga,0.4,Bi,0.6,O,3,1.7,0.866,1.4,1
30376,Tl1Ga0.4Sb0.6O3,Tl,1,1,Tl,0,1,Ga,0.4,Sb,0.6,O,3,1.7,0.608,1.4,1
30377,Ce0.6Tl1Ga0.4O3,Tl,1,1,Tl,0,1,Ga,0.4,Ce,0.6,O,3,1.7,0.77,1.4,1
30378,Tl1In0.6Si0.4O3,Tl,1,1,Tl,0,1,Si,0.4,In,0.6,O,3,1.7,0.64,1.4,1
30379,Er0.6Tl1Si0.4O3,Tl,1,1,Tl,0,1,Si,0.4,Er,0.6,O,3,1.7,0.6940000000000001,1.4,1
30380,Tl1Si0.4Sn0.6O3,Tl,1,1,Tl,0,1,Si,0.4,Sn,0.6,O,3,1.7,0.5740000000000001,1.4,1
30381,Zr0.6Tl1Si0.4O3,Tl,1,1,Tl,0,1,Si,0.4,Zr,0.6,O,3,1.7,0.5920000000000001,1.4,1
30382,Hf0.6Tl1Si0.4O3,Tl,1,1,Tl,0,1,Si,0.4,Hf,0.6,O,3,1.7,0.5860000000000001,1.4,1
30383,Tl1Si0.4Bi0.6O3,Tl,1,1,Tl,0,1,Si,0.4,Bi,0.6,O,3,1.7,0.778,1.4,1
30384,Ce0.6Tl1Si0.4O3,Tl,1,1,Tl,0,1,Si,0.4,Ce,0.6,O,3,1.7,0.682,1.4,1
30385,Ta0.4Tl1Cr0.6O3,Tl,1,1,Tl,0,1,Ta,0.4,Cr,0.6,O,3,1.7,0.625,1.4,1
30386,Ta0.4Tl1Co0.6O3,Tl,1,1,Tl,0,1,Ta,0.4,Co,0.6,O,3,1.7,0.622,1.4,1
30387,Ta0.4Tl1Fe0.6O3,Tl,1,1,Tl,0,1,Ta,0.4,Fe,0.6,O,3,1.7,0.643,1.4,1
30388,Ta0.4Nb0.6Tl1O3,Tl,1,1,Tl,0,1,Ta,0.4,Nb,0.6,O,3,1.7,0.64,1.4,1
30389,Ta0.4Tl1In0.6O3,Tl,1,1,Tl,0,1,Ta,0.4,In,0.6,O,3,1.7,0.736,1.4,1
30390,Er0.6Ta0.4Tl1O3,Tl,1,1,Tl,0,1,Ta,0.4,Er,0.6,O,3,1.7,0.79,1.4,1
30391,Ta0.4Tl1Sn0.6O3,Tl,1,1,Tl,0,1,Ta,0.4,Sn,0.6,O,3,1.7,0.6699999999999999,1.4,1
30392,Zr0.6Ta0.4Tl1O3,Tl,1,1,Tl,0,1,Ta,0.4,Zr,0.6,O,3,1.7,0.688,1.4,1
30393,Ta0.4Tl1Ge0.6O3,Tl,1,1,Tl,0,1,Ta,0.4,Ge,0.6,O,3,1.7,0.5740000000000001,1.4,1
30394,Hf0.6Ta0.4Tl1O3,Tl,1,1,Tl,0,1,Ta,0.4,Hf,0.6,O,3,1.7,0.6819999999999999,1.4,1
30395,Ta0.4Ti0.6Tl1O3,Tl,1,1,Tl,0,1,Ta,0.4,Ti,0.6,O,3,1.7,0.619,1.4,1
30396,Ta0.4Tl1Ga0.6O3,Tl,1,1,Tl,0,1,Ta,0.4,Ga,0.6,O,3,1.7,0.628,1.4,1
30397,Ta0.4Al0.6Tl1O3,Tl,1,1,Tl,0,1,Ta,0.4,Al,0.6,O,3,1.7,0.577,1.4,1
30398,Ta0.4Tl1Bi0.6O3,Tl,1,1,Tl,0,1,Ta,0.4,Bi,0.6,O,3,1.7,0.874,1.4,1
30399,Ta0.4Tl1Sb0.6O3,Tl,1,1,Tl,0,1,Ta,0.4,Sb,0.6,O,3,1.7,0.616,1.4,1
30400,Ce0.6Ta0.4Tl1O3,Tl,1,1,Tl,0,1,Ta,0.4,Ce,0.6,O,3,1.7,0.778,1.4,1
30401,Al0.4Tl1Cr0.6O3,Tl,1,1,Tl,0,1,Al,0.4,Cr,0.6,O,3,1.7,0.583,1.4,1
30402,Al0.4Tl1Co0.6O3,Tl,1,1,Tl,0,1,Al,0.4,Co,0.6,O,3,1.7,0.5800000000000001,1.4,1
30403,Al0.4Tl1Fe0.6O3,Tl,1,1,Tl,0,1,Al,0.4,Fe,0.6,O,3,1.7,0.601,1.4,1
30404,Nb0.6Al0.4Tl1O3,Tl,1,1,Tl,0,1,Al,0.4,Nb,0.6,O,3,1.7,0.5980000000000001,1.4,1
30405,Al0.4Tl1In0.6O3,Tl,1,1,Tl,0,1,Al,0.4,In,0.6,O,3,1.7,0.694,1.4,1
30406,Er0.6Al0.4Tl1O3,Tl,1,1,Tl,0,1,Al,0.4,Er,0.6,O,3,1.7,0.748,1.4,1
30407,Al0.4Tl1Sn0.6O3,Tl,1,1,Tl,0,1,Al,0.4,Sn,0.6,O,3,1.7,0.628,1.4,1
30408,Zr0.6Al0.4Tl1O3,Tl,1,1,Tl,0,1,Al,0.4,Zr,0.6,O,3,1.7,0.646,1.4,1
30409,Hf0.6Al0.4Tl1O3,Tl,1,1,Tl,0,1,Al,0.4,Hf,0.6,O,3,1.7,0.64,1.4,1
30410,Ti0.6Al0.4Tl1O3,Tl,1,1,Tl,0,1,Al,0.4,Ti,0.6,O,3,1.7,0.577,1.4,1
30411,Al0.4Tl1Ga0.6O3,Tl,1,1,Tl,0,1,Al,0.4,Ga,0.6,O,3,1.7,0.5860000000000001,1.4,1
30412,Ta0.6Al0.4Tl1O3,Tl,1,1,Tl,0,1,Al,0.4,Ta,0.6,O,3,1.7,0.5980000000000001,1.4,1
30413,Al0.4Tl1Bi0.6O3,Tl,1,1,Tl,0,1,Al,0.4,Bi,0.6,O,3,1.7,0.8320000000000001,1.4,1
30414,Al0.4Tl1Sb0.6O3,Tl,1,1,Tl,0,1,Al,0.4,Sb,0.6,O,3,1.7,0.5740000000000001,1.4,1
30415,Ce0.6Al0.4Tl1O3,Tl,1,1,Tl,0,1,Al,0.4,Ce,0.6,O,3,1.7,0.736,1.4,1
30416,Tl1Cr0.6Bi0.4O3,Tl,1,1,Tl,0,1,Bi,0.4,Cr,0.6,O,3,1.7,0.781,1.4,1
30417,Tl1Co0.6Bi0.4O3,Tl,1,1,Tl,0,1,Bi,0.4,Co,0.6,O,3,1.7,0.778,1.4,1
30418,Tl1Fe0.6Bi0.4O3,Tl,1,1,Tl,0,1,Bi,0.4,Fe,0.6,O,3,1.7,0.799,1.4,1
30419,Nb0.6Tl1Bi0.4O3,Tl,1,1,Tl,0,1,Bi,0.4,Nb,0.6,O,3,1.7,0.796,1.4,1
30420,Tl1In0.6Bi0.4O3,Tl,1,1,Tl,0,1,Bi,0.4,In,0.6,O,3,1.7,0.892,1.4,1
30421,Er0.6Tl1Bi0.4O3,Tl,1,1,Tl,0,1,Bi,0.4,Er,0.6,O,3,1.7,0.9460000000000001,1.4,1
30422,Tl1Sn0.6Bi0.4O3,Tl,1,1,Tl,0,1,Bi,0.4,Sn,0.6,O,3,1.7,0.8260000000000001,1.4,1
30423,Zr0.6Tl1Bi0.4O3,Tl,1,1,Tl,0,1,Bi,0.4,Zr,0.6,O,3,1.7,0.8440000000000001,1.4,1
